order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code,customer_city,customer_state,customer_segment,item_count,revenue,freight,unique_products,payment_type,payment_installments,payment_value,review_score,year,month,day_of_week,hour,quarter,is_weekend,total_order_value,delivery_days
ORD_003143,CUST_01615,delivered,2021-10-08 15:37:00,2021-10-09 03:37:00,2021-10-12 15:37:00,2021-10-16 15:37:00,2021-11-01 15:37:00,UNIQ_01615,37686,Manaus,CE,B2B,5,366.74,109.74,5,voucher,1,476.48,,2021,10,4,15,4,0,476.48,8
ORD_003144,CUST_01856,processing,2021-10-08 15:51:00,2021-10-09 00:51:00,2021-10-09 15:51:00,2021-10-23 15:51:00,2021-10-15 15:51:00,UNIQ_01856,50562,Belo Horizonte,MG,B2B,1,50.92,34.29,1,credit_card,1,85.21,3.0,2021,10,4,15,4,0,85.21000000000001,15
ORD_003145,CUST_00016,delivered,2021-10-08 16:24:00,2021-10-09 09:24:00,2021-10-09 16:24:00,2021-10-11 16:24:00,2021-10-18 16:24:00,UNIQ_00016,22280,Manaus,BA,B2C,2,85.31,57.760000000000005,2,boleto,12,143.07,,2021,10,4,16,4,0,143.07,3
ORD_003146,CUST_02087,delivered,2021-10-08 17:26:00,2021-10-09 06:26:00,2021-10-12 17:26:00,2021-10-24 17:26:00,2021-10-20 17:26:00,UNIQ_02087,57467,Recife,SC,B2B,1,58.91,31.27,1,voucher,1,90.18,5.0,2021,10,4,17,4,0,90.17999999999999,16
ORD_003147,CUST_01606,delivered,2021-10-08 18:11:00,2021-10-09 14:11:00,2021-10-12 18:11:00,2021-10-11 18:11:00,2021-10-15 18:11:00,UNIQ_01606,50425,Fortaleza,GO,B2C,1,33.73,55.87,1,debit_card,2,89.6,4.0,2021,10,4,18,4,0,89.6,3
ORD_003148,CUST_01714,delivered,2021-10-08 18:59:00,2021-10-09 05:59:00,2021-10-10 18:59:00,2021-10-28 18:59:00,2021-10-15 18:59:00,UNIQ_01714,46002,Brasilia,AM,B2B,2,243.4,99.46000000000001,2,voucher,3,342.86,5.0,2021,10,4,18,4,0,342.86,20
ORD_003149,CUST_02882,delivered,2021-10-08 19:01:00,2021-10-09 01:01:00,2021-10-13 19:01:00,2021-10-15 19:01:00,2021-10-21 19:01:00,UNIQ_02882,84683,Manaus,MG,B2C,3,218.66000000000003,157.01,3,voucher,1,375.67,5.0,2021,10,4,19,4,0,375.67,7
ORD_003150,CUST_01587,canceled,2021-10-08 19:26:00,2021-10-08 23:26:00,2021-10-11 19:26:00,2021-10-18 19:26:00,2021-11-02 19:26:00,UNIQ_01587,65576,Belo Horizonte,RS,Wholesale,1,42.05,50.33,1,voucher,1,92.38,4.0,2021,10,4,19,4,0,92.38,10
ORD_003151,CUST_01439,delivered,2021-10-08 21:05:00,2021-10-09 03:05:00,2021-10-10 21:05:00,2021-10-27 21:05:00,2021-10-15 21:05:00,UNIQ_01439,49535,Porto Alegre,CE,Wholesale,5,267.22999999999996,205.14,5,boleto,6,472.37,5.0,2021,10,4,21,4,0,472.36999999999995,19
ORD_003152,CUST_02863,delivered,2021-10-08 22:53:00,2021-10-09 02:53:00,2021-10-09 22:53:00,2021-10-15 22:53:00,2021-10-31 22:53:00,UNIQ_02863,58589,Manaus,ES,B2B,1,69.49,46.99,1,credit_card,3,116.48,2.0,2021,10,4,22,4,0,116.47999999999999,7
ORD_003153,CUST_01640,canceled,2021-10-09 07:13:00,2021-10-10 05:13:00,2021-10-13 07:13:00,2021-10-12 07:13:00,2021-11-05 07:13:00,UNIQ_01640,51033,Fortaleza,PA,Wholesale,1,85.14,72.81,1,debit_card,12,157.95,5.0,2021,10,5,7,4,1,157.95,3
ORD_003154,CUST_00626,delivered,2021-10-09 08:57:00,2021-10-09 20:57:00,2021-10-13 08:57:00,2021-10-12 08:57:00,2021-10-19 08:57:00,UNIQ_00626,41358,Sao Paulo,PE,B2B,1,59.38,37.18,1,credit_card,3,96.56,5.0,2021,10,5,8,4,1,96.56,3
ORD_003155,CUST_00533,shipped,2021-10-09 10:49:00,2021-10-09 23:49:00,2021-10-10 10:49:00,2021-10-12 10:49:00,2021-11-07 10:49:00,UNIQ_00533,97153,Rio de Janeiro,PE,Wholesale,3,142.13,152.23000000000002,3,credit_card,1,294.36,5.0,2021,10,5,10,4,1,294.36,3
ORD_003156,CUST_01131,delivered,2021-10-09 13:48:00,2021-10-09 15:48:00,2021-10-14 13:48:00,2021-10-17 13:48:00,2021-11-04 13:48:00,UNIQ_01131,95461,Manaus,GO,Wholesale,3,444.71,81.17,3,voucher,1,525.88,4.0,2021,10,5,13,4,1,525.88,8
ORD_003157,CUST_00314,delivered,2021-10-09 14:16:00,2021-10-09 22:16:00,2021-10-10 14:16:00,2021-10-27 14:16:00,2021-10-30 14:16:00,UNIQ_00314,16572,Salvador,PA,Wholesale,3,130.61,135.6,3,debit_card,1,266.21,3.0,2021,10,5,14,4,1,266.21000000000004,18
ORD_003158,CUST_02546,delivered,2021-10-09 16:26:00,2021-10-10 09:26:00,2021-10-12 16:26:00,2021-10-29 16:26:00,2021-11-08 16:26:00,UNIQ_02546,81211,Fortaleza,DF,B2C,1,21.37,33.41,1,voucher,3,54.78,3.0,2021,10,5,16,4,1,54.78,20
ORD_003159,CUST_01811,delivered,2021-10-09 17:07:00,2021-10-10 08:07:00,2021-10-14 17:07:00,2021-10-12 17:07:00,2021-10-17 17:07:00,UNIQ_01811,65496,Manaus,MA,B2C,1,92.01,23.39,1,voucher,1,115.4,2.0,2021,10,5,17,4,1,115.4,3
ORD_003160,CUST_01675,delivered,2021-10-09 18:36:00,2021-10-09 21:36:00,2021-10-12 18:36:00,2021-10-25 18:36:00,2021-11-06 18:36:00,UNIQ_01675,79547,Manaus,PR,B2B,1,30.49,15.36,1,debit_card,6,45.85,,2021,10,5,18,4,1,45.849999999999994,16
ORD_003161,CUST_02236,delivered,2021-10-09 19:31:00,2021-10-09 20:31:00,2021-10-14 19:31:00,2021-10-27 19:31:00,2021-10-25 19:31:00,UNIQ_02236,13969,Rio de Janeiro,DF,B2C,2,281.84,79.06,2,boleto,1,360.9,,2021,10,5,19,4,1,360.9,18
ORD_003162,CUST_01811,delivered,2021-10-09 19:47:00,2021-10-10 12:47:00,2021-10-11 19:47:00,2021-10-29 19:47:00,2021-10-30 19:47:00,UNIQ_01811,65496,Manaus,MA,B2C,1,31.27,62.31,1,debit_card,12,93.58,5.0,2021,10,5,19,4,1,93.58,20
ORD_003163,CUST_02092,delivered,2021-10-09 20:10:00,2021-10-10 14:10:00,2021-10-12 20:10:00,2021-10-16 20:10:00,2021-10-28 20:10:00,UNIQ_02092,30111,Curitiba,SP,B2C,1,26.86,66.77,1,voucher,1,93.63,5.0,2021,10,5,20,4,1,93.63,7
ORD_003164,CUST_01105,delivered,2021-10-09 20:59:00,2021-10-09 22:59:00,2021-10-10 20:59:00,2021-10-20 20:59:00,2021-10-26 20:59:00,UNIQ_01105,86011,Recife,AM,Wholesale,1,50.29,53.53,1,boleto,6,103.82,4.0,2021,10,5,20,4,1,103.82,11
ORD_003165,CUST_02555,canceled,2021-10-09 21:36:00,2021-10-10 04:36:00,2021-10-12 21:36:00,2021-10-25 21:36:00,2021-11-04 21:36:00,UNIQ_02555,53343,Manaus,BA,Wholesale,3,147.65000000000003,144.53,3,voucher,6,292.18,5.0,2021,10,5,21,4,1,292.18000000000006,16
ORD_003166,CUST_01202,shipped,2021-10-09 21:55:00,2021-10-10 08:55:00,2021-10-14 21:55:00,2021-10-22 21:55:00,2021-10-26 21:55:00,UNIQ_01202,99539,Belo Horizonte,PE,B2B,2,197.24,68.4,2,voucher,3,265.64,4.0,2021,10,5,21,4,1,265.64,13
ORD_003167,CUST_01939,shipped,2021-10-09 22:50:00,2021-10-10 08:50:00,2021-10-13 22:50:00,2021-10-22 22:50:00,2021-10-25 22:50:00,UNIQ_01939,69914,Fortaleza,AM,Wholesale,1,49.37,65.59,1,debit_card,12,114.96,4.0,2021,10,5,22,4,1,114.96000000000001,13
ORD_003168,CUST_01914,delivered,2021-10-10 07:14:00,2021-10-10 21:14:00,2021-10-14 07:14:00,2021-10-19 07:14:00,2021-10-26 07:14:00,UNIQ_01914,71925,Manaus,MG,B2C,2,75.78,101.13999999999999,2,credit_card,1,176.92,4.0,2021,10,6,7,4,1,176.92,9
ORD_003169,CUST_00330,delivered,2021-10-10 08:14:00,2021-10-11 04:14:00,2021-10-15 08:14:00,2021-10-13 08:14:00,2021-10-18 08:14:00,UNIQ_00330,25713,Fortaleza,RS,Wholesale,1,20.78,51.13,1,credit_card,2,71.91,5.0,2021,10,6,8,4,1,71.91,3
ORD_003170,CUST_02714,delivered,2021-10-10 08:53:00,2021-10-10 18:53:00,2021-10-13 08:53:00,2021-10-17 08:53:00,2021-11-03 08:53:00,UNIQ_02714,70686,Manaus,MG,B2B,3,174.25,78.36,3,credit_card,1,252.61,3.0,2021,10,6,8,4,1,252.61,7
ORD_003171,CUST_00654,delivered,2021-10-10 13:21:00,2021-10-11 02:21:00,2021-10-14 13:21:00,2021-10-17 13:21:00,2021-11-03 13:21:00,UNIQ_00654,86556,Fortaleza,GO,B2C,1,132.8,65.27,1,debit_card,2,198.07,,2021,10,6,13,4,1,198.07,7
ORD_003172,CUST_02369,delivered,2021-10-10 13:25:00,2021-10-11 03:25:00,2021-10-12 13:25:00,2021-10-18 13:25:00,2021-11-03 13:25:00,UNIQ_02369,51750,Sao Paulo,GO,Wholesale,5,656.02,182.14,5,voucher,1,838.16,1.0,2021,10,6,13,4,1,838.16,8
ORD_003173,CUST_00247,shipped,2021-10-10 19:23:00,2021-10-10 20:23:00,2021-10-13 19:23:00,2021-10-18 19:23:00,2021-11-02 19:23:00,UNIQ_00247,34957,Brasilia,DF,B2C,3,433.99,102.17,3,boleto,2,536.16,5.0,2021,10,6,19,4,1,536.16,8
ORD_003174,CUST_02618,delivered,2021-10-10 19:48:00,2021-10-11 05:48:00,2021-10-11 19:48:00,2021-10-16 19:48:00,2021-10-27 19:48:00,UNIQ_02618,69634,Salvador,AM,B2C,1,87.36,20.92,1,credit_card,1,108.28,1.0,2021,10,6,19,4,1,108.28,6
ORD_003175,CUST_00851,delivered,2021-10-10 20:31:00,2021-10-11 15:31:00,2021-10-11 20:31:00,2021-10-17 20:31:00,2021-10-17 20:31:00,UNIQ_00851,40217,Recife,DF,Wholesale,1,109.74,7.25,1,boleto,2,116.99,5.0,2021,10,6,20,4,1,116.99,7
ORD_003176,CUST_01482,processing,2021-10-10 21:28:00,2021-10-10 23:28:00,2021-10-12 21:28:00,2021-10-29 21:28:00,2021-10-23 21:28:00,UNIQ_01482,54424,Porto Alegre,ES,Wholesale,1,25.22,39.04,1,debit_card,3,64.26,,2021,10,6,21,4,1,64.25999999999999,19
ORD_003177,CUST_00062,delivered,2021-10-11 06:51:00,2021-10-11 13:51:00,2021-10-12 06:51:00,2021-10-31 06:51:00,2021-11-02 06:51:00,UNIQ_00062,96673,Curitiba,PR,B2C,3,99.3,168.39,3,boleto,6,267.69,5.0,2021,10,0,6,4,0,267.69,20
ORD_003178,CUST_00150,delivered,2021-10-11 09:16:00,2021-10-12 01:16:00,2021-10-13 09:16:00,2021-10-17 09:16:00,2021-10-23 09:16:00,UNIQ_00150,44973,Recife,RJ,B2B,1,19.85,29.75,1,credit_card,12,49.6,,2021,10,0,9,4,0,49.6,6
ORD_003179,CUST_01691,delivered,2021-10-11 09:17:00,2021-10-11 22:17:00,2021-10-12 09:17:00,2021-10-26 09:17:00,2021-10-20 09:17:00,UNIQ_01691,19876,Rio de Janeiro,BA,B2B,2,90.82,90.16,2,boleto,1,180.98,3.0,2021,10,0,9,4,0,180.98,15
ORD_003180,CUST_00446,delivered,2021-10-11 09:39:00,2021-10-11 18:39:00,2021-10-14 09:39:00,2021-10-14 09:39:00,2021-11-05 09:39:00,UNIQ_00446,30257,Recife,RJ,Wholesale,4,299.59000000000003,148.23,4,credit_card,6,447.82,4.0,2021,10,0,9,4,0,447.82000000000005,3
ORD_003181,CUST_02091,delivered,2021-10-11 09:50:00,2021-10-12 00:50:00,2021-10-12 09:50:00,2021-10-20 09:50:00,2021-10-24 09:50:00,UNIQ_02091,89310,Manaus,CE,Wholesale,3,99.49000000000001,173.70999999999998,3,debit_card,6,273.2,4.0,2021,10,0,9,4,0,273.2,9
ORD_003182,CUST_01243,delivered,2021-10-11 09:55:00,2021-10-11 18:55:00,2021-10-16 09:55:00,2021-10-24 09:55:00,2021-10-18 09:55:00,UNIQ_01243,61879,Recife,CE,B2C,2,121.09,118.21000000000001,2,debit_card,12,239.3,2.0,2021,10,0,9,4,0,239.3,13
ORD_003183,CUST_02051,delivered,2021-10-11 10:17:00,2021-10-12 01:17:00,2021-10-15 10:17:00,2021-10-31 10:17:00,2021-10-27 10:17:00,UNIQ_02051,96628,Porto Alegre,ES,B2C,1,97.32,22.48,1,voucher,2,119.8,4.0,2021,10,0,10,4,0,119.8,20
ORD_003184,CUST_02317,delivered,2021-10-11 10:22:00,2021-10-12 00:22:00,2021-10-12 10:22:00,2021-10-20 10:22:00,2021-10-20 10:22:00,UNIQ_02317,66482,Manaus,GO,B2B,3,378.25,112.71000000000001,3,boleto,6,490.96,5.0,2021,10,0,10,4,0,490.96000000000004,9
ORD_003185,CUST_01980,delivered,2021-10-11 11:05:00,2021-10-12 11:05:00,2021-10-15 11:05:00,2021-10-19 11:05:00,2021-11-04 11:05:00,UNIQ_01980,56805,Fortaleza,PE,B2B,1,75.4,19.16,1,voucher,1,94.56,5.0,2021,10,0,11,4,0,94.56,8
ORD_003186,CUST_01235,canceled,2021-10-11 11:47:00,2021-10-12 06:47:00,2021-10-14 11:47:00,2021-10-18 11:47:00,2021-10-18 11:47:00,UNIQ_01235,59986,Manaus,MG,B2C,3,276.86,134.05,3,credit_card,6,410.91,4.0,2021,10,0,11,4,0,410.91,7
ORD_003187,CUST_00597,delivered,2021-10-11 11:52:00,2021-10-11 15:52:00,2021-10-16 11:52:00,2021-10-21 11:52:00,2021-11-03 11:52:00,UNIQ_00597,70889,Recife,DF,B2B,1,17.64,50.76,1,boleto,6,68.4,5.0,2021,10,0,11,4,0,68.4,10
ORD_003188,CUST_00515,delivered,2021-10-11 12:36:00,2021-10-12 10:36:00,2021-10-16 12:36:00,2021-10-19 12:36:00,2021-11-07 12:36:00,UNIQ_00515,97062,Belo Horizonte,CE,B2B,1,31.89,62.31,1,credit_card,6,94.2,5.0,2021,10,0,12,4,0,94.2,8
ORD_003189,CUST_00964,processing,2021-10-11 13:39:00,2021-10-12 13:39:00,2021-10-16 13:39:00,2021-10-29 13:39:00,2021-10-27 13:39:00,UNIQ_00964,39466,Rio de Janeiro,GO,B2C,3,152.87,208.69,3,voucher,6,361.56,5.0,2021,10,0,13,4,0,361.56,18
ORD_003190,CUST_01283,delivered,2021-10-11 14:35:00,2021-10-11 17:35:00,2021-10-15 14:35:00,2021-10-18 14:35:00,2021-11-04 14:35:00,UNIQ_01283,57953,Belo Horizonte,MA,B2C,1,83.78,62.3,1,debit_card,6,146.08,5.0,2021,10,0,14,4,0,146.07999999999998,7
ORD_003191,CUST_01114,canceled,2021-10-11 14:43:00,2021-10-12 04:43:00,2021-10-13 14:43:00,2021-10-21 14:43:00,2021-10-22 14:43:00,UNIQ_01114,82340,Brasilia,MA,B2C,1,64.18,62.4,1,credit_card,3,126.58,2.0,2021,10,0,14,4,0,126.58000000000001,10
ORD_003192,CUST_00859,delivered,2021-10-11 15:11:00,2021-10-11 18:11:00,2021-10-13 15:11:00,2021-10-23 15:11:00,2021-11-05 15:11:00,UNIQ_00859,38361,Belo Horizonte,MA,Wholesale,1,16.38,66.16,1,boleto,1,82.54,5.0,2021,10,0,15,4,0,82.53999999999999,12
ORD_003193,CUST_01260,shipped,2021-10-11 15:36:00,2021-10-11 21:36:00,2021-10-14 15:36:00,2021-10-22 15:36:00,2021-10-31 15:36:00,UNIQ_01260,98835,Fortaleza,PA,B2B,1,55.59,29.67,1,voucher,1,85.26,,2021,10,0,15,4,0,85.26,11
ORD_003194,CUST_00220,delivered,2021-10-11 17:08:00,2021-10-11 23:08:00,2021-10-16 17:08:00,2021-10-18 17:08:00,2021-10-18 17:08:00,UNIQ_00220,82603,Rio de Janeiro,MG,Wholesale,1,75.79,21.25,1,credit_card,1,97.04,4.0,2021,10,0,17,4,0,97.04,7
ORD_003195,CUST_01259,delivered,2021-10-11 21:51:00,2021-10-12 01:51:00,2021-10-14 21:51:00,2021-10-22 21:51:00,2021-11-09 21:51:00,UNIQ_01259,42850,Porto Alegre,DF,B2B,1,63.21,52.32,1,credit_card,2,115.53,5.0,2021,10,0,21,4,0,115.53,11
ORD_003196,CUST_02974,delivered,2021-10-11 21:51:00,2021-10-12 08:51:00,2021-10-15 21:51:00,2021-10-16 21:51:00,2021-11-09 21:51:00,UNIQ_02974,82443,Brasilia,DF,Wholesale,2,102.64,93.53999999999999,2,boleto,12,196.18,4.0,2021,10,0,21,4,0,196.18,5
ORD_003197,CUST_01718,processing,2021-10-11 21:56:00,2021-10-11 23:56:00,2021-10-15 21:56:00,2021-10-26 21:56:00,2021-10-27 21:56:00,UNIQ_01718,76497,Rio de Janeiro,AM,Wholesale,1,12.74,65.89,1,boleto,3,78.63,,2021,10,0,21,4,0,78.63,15
ORD_003198,CUST_01550,delivered,2021-10-12 06:36:00,2021-10-12 14:36:00,2021-10-15 06:36:00,2021-10-16 06:36:00,2021-11-01 06:36:00,UNIQ_01550,50499,Curitiba,GO,Wholesale,5,389.38,264.0,5,credit_card,1,653.38,4.0,2021,10,1,6,4,0,653.38,4
ORD_003199,CUST_02244,delivered,2021-10-12 06:50:00,2021-10-13 06:50:00,2021-10-13 06:50:00,2021-10-31 06:50:00,2021-10-24 06:50:00,UNIQ_02244,42096,Manaus,SP,B2C,1,14.21,7.44,1,credit_card,1,21.65,,2021,10,1,6,4,0,21.650000000000002,19
ORD_003200,CUST_00625,delivered,2021-10-12 08:23:00,2021-10-13 03:23:00,2021-10-17 08:23:00,2021-10-21 08:23:00,2021-10-20 08:23:00,UNIQ_00625,92149,Salvador,ES,B2C,5,215.36,196.26,5,debit_card,6,411.62,5.0,2021,10,1,8,4,0,411.62,9
ORD_003201,CUST_00453,canceled,2021-10-12 08:42:00,2021-10-13 06:42:00,2021-10-15 08:42:00,2021-11-01 08:42:00,2021-11-05 08:42:00,UNIQ_00453,53540,Curitiba,PR,B2B,1,88.17,70.74,1,debit_card,1,158.91,2.0,2021,10,1,8,4,0,158.91,20
ORD_003202,CUST_00618,delivered,2021-10-12 09:18:00,2021-10-12 22:18:00,2021-10-17 09:18:00,2021-10-31 09:18:00,2021-11-03 09:18:00,UNIQ_00618,68991,Sao Paulo,AM,B2B,3,305.47,180.04,3,voucher,1,485.51,3.0,2021,10,1,9,4,0,485.51,19
ORD_003203,CUST_00356,delivered,2021-10-12 11:14:00,2021-10-13 10:14:00,2021-10-15 11:14:00,2021-10-17 11:14:00,2021-10-26 11:14:00,UNIQ_00356,51441,Manaus,MA,B2C,2,118.6,45.0,2,voucher,6,163.6,,2021,10,1,11,4,0,163.6,5
ORD_003204,CUST_01378,delivered,2021-10-12 11:35:00,2021-10-12 22:35:00,2021-10-17 11:35:00,2021-10-23 11:35:00,2021-11-05 11:35:00,UNIQ_01378,69600,Porto Alegre,CE,B2C,3,378.27,43.54,3,debit_card,1,421.81,4.0,2021,10,1,11,4,0,421.81,11
ORD_003205,CUST_02610,invoiced,2021-10-12 12:35:00,2021-10-13 00:35:00,2021-10-14 12:35:00,2021-11-01 12:35:00,2021-10-28 12:35:00,UNIQ_02610,48671,Recife,SP,B2B,2,195.41000000000003,74.09,2,boleto,1,269.5,1.0,2021,10,1,12,4,0,269.5,20
ORD_003206,CUST_01773,delivered,2021-10-12 13:21:00,2021-10-13 07:21:00,2021-10-14 13:21:00,2021-10-23 13:21:00,2021-10-26 13:21:00,UNIQ_01773,94843,Manaus,RS,B2B,2,130.4,142.91,2,debit_card,3,273.31,,2021,10,1,13,4,0,273.31,11
ORD_003207,CUST_01036,delivered,2021-10-12 13:24:00,2021-10-13 03:24:00,2021-10-15 13:24:00,2021-11-01 13:24:00,2021-10-23 13:24:00,UNIQ_01036,52372,Curitiba,PE,B2C,3,175.41,103.14,3,debit_card,2,278.55,3.0,2021,10,1,13,4,0,278.55,20
ORD_003208,CUST_02477,delivered,2021-10-12 15:27:00,2021-10-13 14:27:00,2021-10-13 15:27:00,2021-10-20 15:27:00,2021-10-24 15:27:00,UNIQ_02477,55398,Salvador,PA,Wholesale,1,49.64,71.0,1,voucher,1,120.64,5.0,2021,10,1,15,4,0,120.64,8
ORD_003209,CUST_01460,delivered,2021-10-12 15:28:00,2021-10-13 08:28:00,2021-10-17 15:28:00,2021-10-20 15:28:00,2021-10-22 15:28:00,UNIQ_01460,92978,Manaus,MA,B2B,1,61.73,73.84,1,debit_card,1,135.57,5.0,2021,10,1,15,4,0,135.57,8
ORD_003210,CUST_00671,delivered,2021-10-12 17:35:00,2021-10-13 16:35:00,2021-10-17 17:35:00,2021-10-21 17:35:00,2021-10-30 17:35:00,UNIQ_00671,67125,Sao Paulo,PE,B2B,1,120.66,76.96,1,voucher,1,197.62,4.0,2021,10,1,17,4,0,197.62,9
ORD_003211,CUST_01462,delivered,2021-10-12 18:20:00,2021-10-13 17:20:00,2021-10-13 18:20:00,2021-10-21 18:20:00,2021-10-31 18:20:00,UNIQ_01462,81874,Manaus,PR,B2B,1,22.14,27.93,1,boleto,1,50.07,4.0,2021,10,1,18,4,0,50.07,9
ORD_003212,CUST_01052,delivered,2021-10-12 19:05:00,2021-10-12 22:05:00,2021-10-13 19:05:00,2021-10-19 19:05:00,2021-10-26 19:05:00,UNIQ_01052,67939,Fortaleza,SC,B2C,2,161.63,82.81,2,boleto,3,244.44,,2021,10,1,19,4,0,244.44,7
ORD_003213,CUST_02355,delivered,2021-10-12 19:30:00,2021-10-13 16:30:00,2021-10-13 19:30:00,2021-10-20 19:30:00,2021-10-28 19:30:00,UNIQ_02355,15276,Porto Alegre,MA,B2B,1,44.56,20.73,1,boleto,12,65.29,4.0,2021,10,1,19,4,0,65.29,8
ORD_003214,CUST_00705,delivered,2021-10-12 19:35:00,2021-10-13 14:35:00,2021-10-14 19:35:00,2021-10-31 19:35:00,2021-10-25 19:35:00,UNIQ_00705,46471,Manaus,SP,B2B,4,219.09,173.31,4,debit_card,2,392.4,2.0,2021,10,1,19,4,0,392.4,19
ORD_003215,CUST_00071,shipped,2021-10-12 20:38:00,2021-10-13 17:38:00,2021-10-16 20:38:00,2021-10-24 20:38:00,2021-11-07 20:38:00,UNIQ_00071,93320,Fortaleza,RJ,B2B,1,71.79,23.32,1,debit_card,3,95.11,5.0,2021,10,1,20,4,0,95.11000000000001,12
ORD_003216,CUST_01638,shipped,2021-10-12 21:54:00,2021-10-12 23:54:00,2021-10-14 21:54:00,2021-10-28 21:54:00,2021-11-10 21:54:00,UNIQ_01638,70260,Belo Horizonte,ES,Wholesale,1,89.25,30.01,1,debit_card,12,119.26,,2021,10,1,21,4,0,119.26,16
ORD_003217,CUST_02704,delivered,2021-10-13 08:51:00,2021-10-13 10:51:00,2021-10-15 08:51:00,2021-10-28 08:51:00,2021-11-04 08:51:00,UNIQ_02704,25549,Curitiba,PR,B2B,2,94.25,37.74,2,debit_card,1,131.99,,2021,10,2,8,4,0,131.99,15
ORD_003218,CUST_02831,delivered,2021-10-13 10:40:00,2021-10-13 20:40:00,2021-10-16 10:40:00,2021-10-19 10:40:00,2021-11-02 10:40:00,UNIQ_02831,72835,Porto Alegre,SC,B2B,2,201.54,148.13,2,boleto,1,349.67,4.0,2021,10,2,10,4,0,349.66999999999996,6
ORD_003219,CUST_01133,canceled,2021-10-13 10:49:00,2021-10-13 14:49:00,2021-10-18 10:49:00,2021-10-30 10:49:00,2021-11-05 10:49:00,UNIQ_01133,74923,Salvador,RJ,Wholesale,1,73.93,43.23,1,voucher,2,117.16,2.0,2021,10,2,10,4,0,117.16,17
ORD_003220,CUST_01160,delivered,2021-10-13 11:30:00,2021-10-13 22:30:00,2021-10-15 11:30:00,2021-10-18 11:30:00,2021-10-24 11:30:00,UNIQ_01160,59808,Curitiba,PE,Wholesale,1,43.26,21.32,1,credit_card,1,64.58,,2021,10,2,11,4,0,64.58,5
ORD_003221,CUST_02633,delivered,2021-10-13 12:27:00,2021-10-14 05:27:00,2021-10-15 12:27:00,2021-10-17 12:27:00,2021-11-09 12:27:00,UNIQ_02633,79228,Fortaleza,RJ,B2B,1,41.69,8.1,1,debit_card,1,49.79,,2021,10,2,12,4,0,49.79,4
ORD_003222,CUST_00361,canceled,2021-10-13 12:50:00,2021-10-14 08:50:00,2021-10-17 12:50:00,2021-11-01 12:50:00,2021-10-31 12:50:00,UNIQ_00361,83792,Fortaleza,MG,Wholesale,1,121.1,26.4,1,credit_card,1,147.5,5.0,2021,10,2,12,4,0,147.5,19
ORD_003223,CUST_00507,processing,2021-10-13 13:09:00,2021-10-13 21:09:00,2021-10-17 13:09:00,2021-10-19 13:09:00,2021-10-24 13:09:00,UNIQ_00507,10221,Brasilia,MA,Wholesale,2,68.93,67.37,2,debit_card,3,136.3,,2021,10,2,13,4,0,136.3,6
ORD_003224,CUST_00415,delivered,2021-10-13 13:20:00,2021-10-13 20:20:00,2021-10-17 13:20:00,2021-11-01 13:20:00,2021-10-27 13:20:00,UNIQ_00415,31178,Curitiba,SC,Wholesale,1,36.41,13.45,1,debit_card,1,49.86,4.0,2021,10,2,13,4,0,49.86,19
ORD_003225,CUST_02747,shipped,2021-10-13 13:52:00,2021-10-13 20:52:00,2021-10-14 13:52:00,2021-10-28 13:52:00,2021-11-05 13:52:00,UNIQ_02747,40715,Recife,ES,Wholesale,2,233.65,112.99000000000001,2,voucher,3,346.64,5.0,2021,10,2,13,4,0,346.64,15
ORD_003226,CUST_02910,delivered,2021-10-13 15:49:00,2021-10-14 03:49:00,2021-10-18 15:49:00,2021-10-22 15:49:00,2021-10-23 15:49:00,UNIQ_02910,64053,Manaus,RJ,B2B,1,81.69,39.12,1,voucher,1,120.81,5.0,2021,10,2,15,4,0,120.81,9
ORD_003227,CUST_02509,delivered,2021-10-13 15:54:00,2021-10-13 20:54:00,2021-10-16 15:54:00,2021-10-20 15:54:00,2021-10-30 15:54:00,UNIQ_02509,82135,Manaus,GO,B2B,2,90.96,94.44,2,debit_card,2,185.4,4.0,2021,10,2,15,4,0,185.39999999999998,7
ORD_003228,CUST_02020,delivered,2021-10-13 16:26:00,2021-10-14 10:26:00,2021-10-18 16:26:00,2021-10-19 16:26:00,2021-10-29 16:26:00,UNIQ_02020,47501,Sao Paulo,PA,B2C,4,408.99,162.29,4,debit_card,1,571.28,5.0,2021,10,2,16,4,0,571.28,6
ORD_003229,CUST_00802,invoiced,2021-10-13 17:15:00,2021-10-14 07:15:00,2021-10-16 17:15:00,2021-10-23 17:15:00,2021-11-04 17:15:00,UNIQ_00802,54092,Brasilia,ES,Wholesale,2,54.83,42.629999999999995,2,voucher,2,97.46,2.0,2021,10,2,17,4,0,97.46,10
ORD_003230,CUST_02240,delivered,2021-10-13 18:07:00,2021-10-14 17:07:00,2021-10-15 18:07:00,2021-10-23 18:07:00,2021-10-29 18:07:00,UNIQ_02240,47967,Belo Horizonte,PA,B2B,1,10.49,63.43,1,voucher,2,73.92,,2021,10,2,18,4,0,73.92,10
