geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
61906,-26.209829,-50.666191,Belo Horizonte,PR
57182,-4.495566,-61.150084,Sao Paulo,AM
25672,-12.072066,-38.111877,Belo Horizonte,BA
18167,0.12604,-48.297724,Belo Horizonte,PA
88209,-2.137254,-60.742988,Sao Paulo,AM
58172,-2.39708,-37.208038,Belo Horizonte,CE
74572,-14.630731,-39.672382,Sao Paulo,BA
95464,-26.005535,-49.469876,Curitiba,SC
43569,-12.958577,-36.814339,Rio de Janeiro,BA
12155,-1.367015,-42.530586,Rio de Janeiro,MA
64155,-23.869989,-42.524688,Belo Horizonte,RJ
34820,-30.443296,-52.289177,Curitiba,RS
14423,-16.633483,-47.41499,Rio de Janeiro,GO
24812,-22.233747,-41.406253,Rio de Janeiro,RJ
73226,-5.068809,-38.420996,Sao Paulo,CE
79488,-7.889899,-36.044261,Curitiba,PE
14422,-28.636642,-46.821851,Rio de Janeiro,SC
88548,-1.632262,-46.842851,Rio de Janeiro,PA
11747,-26.563461,-49.601767,Rio de Janeiro,PR
42567,-19.577949,-42.222815,Curitiba,ES
64923,-12.498522,-36.594297,Rio de Janeiro,BA
57267,-14.28517,-36.63994,Rio de Janeiro,BA
50904,-2.468038,-44.483094,Curitiba,MA
67262,-4.385141,-59.845852,Rio de Janeiro,AM
73997,-31.02969,-53.203809,Curitiba,RS
94843,-6.906591,-35.537209,Curitiba,PE
77112,-1.247464,-44.414268,Belo Horizonte,MA
17397,-9.969391,-33.538068,Belo Horizonte,PE
44463,-27.006481,-48.976852,Sao Paulo,SC
68810,-15.444448,-46.108845,Sao Paulo,DF
48344,-1.205184,-45.837624,Sao Paulo,MA
37023,-2.977332,-42.853222,Belo Horizonte,MA
62861,-16.459402,-49.302815,Belo Horizonte,DF
69712,-28.72199,-51.119209,Rio de Janeiro,RS
20899,-15.354676,-48.583163,Curitiba,GO
35037,-24.200194,-44.376943,Rio de Janeiro,RJ
53613,-18.272561,-43.062119,Belo Horizonte,MG
39793,-25.442152,-48.323176,Sao Paulo,PR
33045,-18.12886,-42.420271,Sao Paulo,MG
77141,-13.163919,-40.445771,Sao Paulo,BA
13357,-23.572942,-43.959917,Curitiba,RJ
34161,-4.345239,-36.735464,Curitiba,CE
33951,-3.52728,-45.040943,Sao Paulo,MA
30892,-3.216319,-43.163846,Curitiba,MA
40847,-19.856255,-38.907033,Belo Horizonte,ES
65018,-24.321647,-42.679764,Sao Paulo,RJ
77843,-6.806263,-33.652152,Rio de Janeiro,PE
11049,-4.269661,-37.393529,Rio de Janeiro,CE
52989,-0.006742,-49.95506,Belo Horizonte,PA
97918,-8.650741,-33.992078,Curitiba,PE
57071,-25.712156,-47.281008,Belo Horizonte,PR
90782,-8.895039,-35.177129,Rio de Janeiro,PE
84518,-9.653131,-33.792293,Rio de Janeiro,PE
35233,-1.251316,-42.384515,Sao Paulo,MA
41071,-0.295955,-49.335879,Rio de Janeiro,PA
64701,-15.734717,-49.469347,Rio de Janeiro,GO
38523,-18.397726,-39.190225,Rio de Janeiro,ES
18876,-17.197946,-48.076402,Belo Horizonte,GO
12647,-20.431327,-43.387225,Rio de Janeiro,MG
59422,-3.035236,-48.719031,Belo Horizonte,PA
28264,-27.129809,-49.207114,Belo Horizonte,PR
24180,-20.01808,-39.352041,Belo Horizonte,ES
83640,-16.345117,-46.803656,Curitiba,DF
80792,-15.364628,-47.656892,Curitiba,DF
46233,-16.903495,-46.194111,Rio de Janeiro,DF
27109,-14.260894,-40.235241,Rio de Janeiro,BA
34834,-14.501026,-48.507077,Curitiba,DF
17844,-28.733798,-49.502662,Belo Horizonte,RS
30813,-3.495201,-61.460813,Rio de Janeiro,AM
51747,-25.141318,-47.90755,Rio de Janeiro,SP
58099,-4.003829,-59.474251,Belo Horizonte,AM
62209,-11.901187,-38.696022,Belo Horizonte,BA
23379,-21.447937,-41.946936,Belo Horizonte,RJ
42777,-3.42851,-48.214574,Rio de Janeiro,PA
87778,-25.803174,-49.362925,Curitiba,PR
92675,-23.114142,-46.294614,Rio de Janeiro,SP
41496,-18.741061,-40.916712,Curitiba,ES
45939,-1.053974,-46.725092,Rio de Janeiro,PA
98197,-23.463623,-43.176561,Rio de Janeiro,RJ
32297,-9.764528,-33.241397,Belo Horizonte,PE
39576,-19.103264,-42.116037,Sao Paulo,ES
52036,-2.252825,-58.391915,Sao Paulo,AM
96265,-2.030498,-59.713602,Sao Paulo,AM
38965,-14.11612,-47.055383,Curitiba,DF
44651,-17.367915,-49.037596,Curitiba,DF
95265,-24.291837,-43.927353,Sao Paulo,RJ
34089,-20.879522,-44.878571,Rio de Janeiro,MG
76113,-17.31699,-51.159979,Curitiba,GO
99316,-28.49547,-49.865632,Sao Paulo,SC
27709,-4.865386,-60.308332,Belo Horizonte,AM
13929,-26.417983,-48.568006,Belo Horizonte,SC
85140,-2.2855,-61.555204,Rio de Janeiro,AM
82451,-23.1283,-44.330505,Curitiba,RJ
56091,-26.998241,-50.337736,Rio de Janeiro,PR
28944,-24.275968,-48.97105,Curitiba,PR
23068,-9.133524,-35.978293,Curitiba,PE
24182,-4.132209,-58.854664,Rio de Janeiro,AM
16091,-2.001604,-45.267206,Rio de Janeiro,MA
93901,-3.00956,-44.903771,Rio de Janeiro,MA
94563,-17.544699,-48.147079,Curitiba,GO
41808,-25.689848,-50.260489,Belo Horizonte,PR
92803,-22.446339,-42.809029,Rio de Janeiro,RJ
14937,-23.141078,-46.346765,Rio de Janeiro,SP
13158,-14.993067,-49.555701,Rio de Janeiro,GO
63195,-14.19943,-46.557104,Belo Horizonte,DF
34466,0.318459,-47.821624,Belo Horizonte,PA
19229,-18.734652,-45.838791,Belo Horizonte,MG
92316,-15.320428,-49.891085,Rio de Janeiro,GO
17281,-18.366216,-44.357192,Curitiba,MG
13385,-2.856916,-36.654974,Sao Paulo,CE
14700,-21.973933,-43.441623,Belo Horizonte,RJ
45731,-7.644668,-35.743941,Curitiba,PE
31249,-6.896364,-34.721788,Curitiba,PE
47936,-21.583235,-40.144317,Curitiba,ES
17411,-23.443067,-48.039676,Rio de Janeiro,SP
59034,-31.414392,-51.044311,Rio de Janeiro,RS
30786,-11.493845,-37.899879,Sao Paulo,BA
96600,-24.285739,-48.885087,Belo Horizonte,PR
18093,-3.013227,-49.686128,Sao Paulo,PA
26510,-11.684756,-39.215294,Rio de Janeiro,BA
21803,-28.910887,-51.539743,Curitiba,RS
53362,-16.756646,-50.047661,Curitiba,GO
50455,-26.175388,-50.628654,Curitiba,PR
22800,-16.279034,-48.909543,Curitiba,GO
56835,-22.993844,-41.666961,Sao Paulo,RJ
71093,-5.667145,-39.011369,Belo Horizonte,CE
38368,-19.944325,-42.042803,Belo Horizonte,ES
84685,-27.342848,-48.39924,Rio de Janeiro,PR
81235,-9.059315,-34.527146,Belo Horizonte,PE
46072,-19.399808,-44.104362,Rio de Janeiro,MG
99892,-23.99231,-50.291862,Sao Paulo,PR
35415,-23.455029,-44.155488,Belo Horizonte,RJ
46609,-21.717773,-38.593056,Curitiba,ES
93979,-31.442005,-49.968718,Sao Paulo,RS
57385,-22.583615,-45.902666,Sao Paulo,SP
92402,-14.922335,-40.355513,Rio de Janeiro,BA
70709,-26.920361,-47.395596,Belo Horizonte,SC
84278,-1.032411,-43.983162,Curitiba,MA
77981,-24.281283,-46.540095,Belo Horizonte,SP
39036,-21.766084,-42.940279,Belo Horizonte,RJ
11492,-2.82125,-45.694765,Sao Paulo,MA
79088,-21.047909,-45.061942,Curitiba,RJ
28564,-22.213645,-41.186655,Sao Paulo,ES
36994,-12.465142,-38.752848,Curitiba,BA
28963,0.150542,-49.185132,Rio de Janeiro,PA
96828,-26.615347,-50.202645,Belo Horizonte,PR
33732,-25.619433,-48.248114,Rio de Janeiro,SC
51208,-20.393613,-41.448313,Sao Paulo,ES
90689,-21.600509,-42.277886,Sao Paulo,ES
22306,-22.583623,-46.133782,Belo Horizonte,SP
56607,-16.615026,-49.45917,Sao Paulo,GO
24200,-0.497726,-47.698432,Curitiba,PA
82016,-8.27474,-35.447686,Sao Paulo,PE
29602,-27.283731,-50.747119,Curitiba,PR
78859,-22.084667,-43.10212,Curitiba,RJ
47473,-14.026177,-38.820511,Sao Paulo,BA
51277,-1.193985,-46.125362,Sao Paulo,MA
58331,-18.754091,-41.63355,Curitiba,ES
65725,-23.648375,-48.3775,Curitiba,PR
49040,-26.792787,-50.904849,Curitiba,PR
93988,-23.668798,-42.498259,Curitiba,RJ
58285,-24.694157,-41.454068,Curitiba,RJ
43216,-23.944612,-47.487688,Sao Paulo,SP
89706,-26.343993,-47.05755,Rio de Janeiro,SC
10595,-0.631965,-48.455738,Rio de Janeiro,PA
23149,-17.658568,-46.542601,Curitiba,DF
42843,-4.443531,-59.693924,Rio de Janeiro,AM
82173,-16.345009,-47.826295,Curitiba,DF
24275,-24.529129,-47.99045,Belo Horizonte,PR
31802,-3.377904,-39.2072,Belo Horizonte,CE
61862,-19.216705,-45.081335,Curitiba,MG
94767,-18.756447,-42.213301,Belo Horizonte,ES
93069,-1.900085,-61.584453,Sao Paulo,AM
90981,-18.24707,-44.397368,Curitiba,MG
34199,-25.564829,-49.513399,Belo Horizonte,PR
76787,-12.686947,-38.018068,Curitiba,BA
96655,0.385062,-50.131259,Belo Horizonte,PA
20250,-2.779835,-39.957648,Rio de Janeiro,CE
78211,-22.826675,-43.32268,Rio de Janeiro,RJ
17264,-25.699552,-50.237846,Belo Horizonte,SC
58233,-4.041625,-61.9656,Curitiba,AM
86123,-11.420044,-39.125599,Rio de Janeiro,BA
21396,-4.489602,-43.408914,Curitiba,MA
66549,-4.213305,-44.080447,Sao Paulo,MA
28723,-0.881704,-49.066397,Rio de Janeiro,PA
29872,-20.184745,-38.789649,Rio de Janeiro,ES
93349,-5.151828,-37.480097,Belo Horizonte,CE
27319,-14.150084,-37.851008,Sao Paulo,BA
29636,-15.371953,-50.726279,Sao Paulo,GO
48124,-19.375028,-42.675835,Curitiba,MG
83329,-26.049933,-49.619567,Belo Horizonte,SC
17083,-24.662579,-47.047101,Curitiba,SP
51934,-15.307685,-47.564065,Sao Paulo,GO
72057,-1.119192,-46.970254,Rio de Janeiro,PA
59150,-4.293909,-45.891831,Sao Paulo,MA
29377,-4.36512,-59.5676,Curitiba,AM
14317,-4.317458,-39.713492,Sao Paulo,CE
82732,-2.940362,-38.323155,Curitiba,CE
15124,-23.445921,-47.536536,Belo Horizonte,PR
49413,-21.089754,-40.015751,Belo Horizonte,ES
41279,-13.468084,-37.899384,Belo Horizonte,BA
73687,-22.725065,-41.450995,Belo Horizonte,RJ
85286,-15.301454,-48.316483,Belo Horizonte,DF
15238,-19.251463,-43.144114,Sao Paulo,MG
73695,-1.3554,-44.894538,Curitiba,MA
68596,-23.212764,-44.024222,Curitiba,RJ
84172,-13.747883,-38.922413,Sao Paulo,BA
91207,-21.003342,-44.701889,Belo Horizonte,MG
19317,-18.973893,-45.327646,Curitiba,MG
13926,-16.043402,-48.309055,Rio de Janeiro,DF
96222,-3.226948,-60.92123,Rio de Janeiro,AM
95395,-30.844549,-52.815553,Curitiba,RS
28364,-24.686964,-45.887981,Curitiba,SP
15421,-17.633133,-48.191338,Sao Paulo,DF
79108,-2.390926,-40.253272,Belo Horizonte,CE
25298,-29.381788,-50.344829,Curitiba,SC
24697,-2.085619,-42.834049,Sao Paulo,MA
52294,-15.59168,-47.771402,Sao Paulo,GO
69634,-2.135533,-44.850256,Sao Paulo,MA
28844,-22.80335,-47.786925,Belo Horizonte,SP
73611,-29.184821,-46.655244,Curitiba,SC
66979,-3.384285,-43.891726,Belo Horizonte,MA
25892,-14.08043,-46.471323,Rio de Janeiro,DF
13924,-30.630338,-51.454802,Rio de Janeiro,RS
24573,-22.263732,-43.047224,Curitiba,RJ
60417,-1.775666,-39.719871,Sao Paulo,CE
84961,0.18232,-47.396037,Sao Paulo,PA
56466,-3.316119,-37.043167,Sao Paulo,CE
49221,-5.501596,-40.439233,Sao Paulo,CE
33133,-18.360646,-44.630612,Belo Horizonte,MG
51645,-17.707462,-46.504526,Rio de Janeiro,DF
27936,-13.823894,-49.564646,Curitiba,DF
74960,-15.80623,-50.705127,Rio de Janeiro,GO
83404,-5.130163,-38.779919,Rio de Janeiro,CE
75160,-21.646282,-40.633472,Sao Paulo,ES
25417,-30.988069,-51.354576,Sao Paulo,RS
51901,0.279813,-47.188433,Belo Horizonte,PA
30985,-7.83466,-33.155836,Curitiba,PE
45260,-9.031356,-35.493176,Sao Paulo,PE
59104,-9.280921,-36.366641,Belo Horizonte,PE
29849,-18.485731,-45.279626,Sao Paulo,MG
23864,-18.531456,-44.090955,Belo Horizonte,MG
30587,-27.17986,-49.417987,Curitiba,SC
70751,-17.026642,-49.449294,Belo Horizonte,DF
47120,-14.024825,-36.807481,Belo Horizonte,BA
50012,-1.336549,-61.230036,Belo Horizonte,AM
82514,-27.110091,-48.77333,Sao Paulo,SC
11935,-12.561134,-37.733219,Rio de Janeiro,BA
80549,-14.828483,-40.117331,Sao Paulo,BA
78527,-23.348948,-47.599913,Curitiba,SP
21864,-24.448913,-50.840314,Curitiba,PR
52544,-26.62117,-49.242563,Rio de Janeiro,SC
57139,-20.987004,-42.999507,Sao Paulo,MG
95692,-3.844068,-59.217315,Curitiba,AM
15007,-2.293721,-43.544217,Sao Paulo,MA
18649,-14.59205,-38.129164,Sao Paulo,BA
88625,-2.381242,-38.617902,Rio de Janeiro,CE
21496,-30.348207,-53.14931,Curitiba,RS
72951,-0.673559,-42.345077,Belo Horizonte,MA
90940,-15.710252,-50.734528,Belo Horizonte,GO
94507,-29.469019,-51.939552,Sao Paulo,RS
94613,-16.53428,-51.033026,Sao Paulo,GO
59746,-7.010903,-34.51118,Belo Horizonte,PE
38110,-4.161223,-59.452535,Curitiba,AM
82293,-15.906288,-47.88347,Curitiba,DF
18297,-9.733259,-36.792453,Belo Horizonte,PE
50183,-16.439729,-49.743022,Rio de Janeiro,DF
11114,-3.170229,-44.790653,Curitiba,MA
33431,-30.981104,-50.209723,Curitiba,RS
55315,-4.029258,-40.174765,Sao Paulo,CE
16373,-3.377952,-61.778228,Curitiba,AM
80777,-27.808765,-47.496935,Belo Horizonte,SC
45548,-22.375872,-46.875811,Sao Paulo,SP
49574,-1.475563,-61.718724,Curitiba,AM
12377,-0.807569,-42.625553,Rio de Janeiro,MA
43819,-18.217882,-44.035943,Rio de Janeiro,MG
20983,-29.280467,-48.406101,Rio de Janeiro,SC
18843,-30.047105,-52.329925,Belo Horizonte,RS
48679,-15.61469,-51.161619,Belo Horizonte,GO
49243,-15.252087,-48.709965,Sao Paulo,GO
10894,-23.85958,-49.75594,Rio de Janeiro,PR
23959,-14.305581,-39.255308,Belo Horizonte,BA
51913,-0.763233,-44.939913,Rio de Janeiro,MA
73545,-25.47535,-45.848667,Rio de Janeiro,SP
24843,-22.40441,-46.156716,Belo Horizonte,SP
86438,-15.681649,-49.010056,Sao Paulo,GO
72905,-8.692392,-34.494474,Sao Paulo,PE
94263,-2.249271,-59.233777,Rio de Janeiro,AM
52403,-21.827941,-41.682125,Rio de Janeiro,RJ
94351,-24.792316,-42.214557,Sao Paulo,RJ
44051,-24.723238,-47.364579,Curitiba,PR
76636,-31.457709,-51.008239,Rio de Janeiro,RS
92333,-3.567616,-60.815672,Belo Horizonte,AM
69249,-19.56573,-43.456231,Sao Paulo,MG
71383,-2.863159,-36.777631,Rio de Janeiro,CE
52636,-25.421415,-47.931383,Rio de Janeiro,PR
84881,-28.68352,-52.716967,Curitiba,RS
67886,-19.926666,-43.560275,Sao Paulo,MG
52254,-24.229149,-42.678774,Sao Paulo,RJ
20891,-24.830612,-50.578388,Rio de Janeiro,PR
39637,-21.850878,-45.050951,Curitiba,SP
71844,-13.938182,-37.604679,Curitiba,BA
47391,-19.389844,-43.269143,Curitiba,MG
21738,-3.339445,-39.062358,Belo Horizonte,CE
92276,-4.419896,-44.599106,Rio de Janeiro,MA
58686,0.002724,-50.391844,Rio de Janeiro,PA
64389,-22.157223,-44.794647,Rio de Janeiro,RJ
18095,-16.215803,-49.372883,Sao Paulo,GO
59420,-23.181125,-46.712259,Belo Horizonte,SP
24996,-31.364242,-49.288423,Sao Paulo,RS
73481,-21.64047,-47.746972,Belo Horizonte,SP
29659,-26.367486,-47.266677,Sao Paulo,SC
86585,-20.403572,-38.760063,Curitiba,ES
82574,-6.849955,-34.191359,Curitiba,PE
71792,-1.252498,-47.970977,Belo Horizonte,PA
22247,-8.974117,-33.177556,Curitiba,PE
19815,-1.203579,-43.619645,Belo Horizonte,MA
47204,-19.37806,-45.344438,Sao Paulo,MG
97583,-0.551229,-46.507678,Curitiba,PA
65704,-3.323918,-59.195122,Rio de Janeiro,AM
64416,-2.712095,-49.678536,Curitiba,PA
52075,-18.85022,-45.287592,Belo Horizonte,MG
95241,-24.772615,-46.549236,Sao Paulo,SP
79386,-5.311869,-40.107141,Curitiba,CE
44813,-24.882419,-41.605549,Belo Horizonte,RJ
69852,-28.789157,-50.451603,Rio de Janeiro,SC
34871,-1.411078,-61.562033,Sao Paulo,AM
74661,-14.517854,-47.657408,Rio de Janeiro,DF
55293,-16.128296,-48.148883,Sao Paulo,DF
89047,-23.778758,-42.470189,Belo Horizonte,RJ
99108,-20.166684,-43.256254,Belo Horizonte,MG
68852,-8.72849,-35.604277,Sao Paulo,PE
48410,-22.895939,-44.053916,Belo Horizonte,RJ
45689,-25.802432,-49.142404,Sao Paulo,SC
27626,-9.139989,-35.711137,Sao Paulo,PE
46007,-2.128865,-40.328924,Sao Paulo,CE
34865,-18.315803,-43.47575,Rio de Janeiro,MG
69523,-27.173677,-50.225005,Sao Paulo,SC
63728,-13.438211,-36.78725,Curitiba,BA
29299,-10.048906,-35.316299,Curitiba,PE
20361,-23.361718,-46.869808,Rio de Janeiro,SP
75310,-19.087753,-40.218691,Rio de Janeiro,ES
99402,-29.402469,-52.74914,Sao Paulo,RS
63425,-14.00927,-36.953073,Curitiba,BA
26869,-7.779108,-34.179191,Curitiba,PE
43678,-4.64356,-37.011663,Belo Horizonte,CE
25073,-17.132088,-46.882704,Sao Paulo,DF
90212,-21.155124,-42.945408,Rio de Janeiro,MG
65943,-13.855218,-47.528687,Sao Paulo,DF
21911,-0.54791,-47.755766,Sao Paulo,PA
63555,-20.662554,-41.243901,Curitiba,ES
99679,-7.536271,-33.261733,Curitiba,PE
42161,-23.76889,-50.027625,Curitiba,PR
13331,-26.172995,-49.868187,Belo Horizonte,SC
78532,-24.915249,-49.285959,Sao Paulo,PR
23245,-20.685437,-42.844724,Belo Horizonte,MG
83052,-24.546047,-47.9081,Curitiba,PR
93607,-3.191428,-39.709393,Rio de Janeiro,CE
75085,-15.46309,-49.042848,Belo Horizonte,DF
16086,-11.329842,-37.963054,Belo Horizonte,BA
52400,-16.937138,-50.698035,Curitiba,GO
37749,-19.250588,-45.589698,Belo Horizonte,MG
49594,-27.095188,-51.035835,Sao Paulo,PR
39023,-11.293599,-38.731649,Curitiba,BA
42285,-5.09617,-37.611685,Belo Horizonte,CE
64859,-20.136979,-42.241228,Curitiba,MG
43083,-17.496776,-48.913292,Curitiba,DF
12460,-1.868017,-37.683523,Belo Horizonte,CE
40349,-3.152626,-58.748269,Rio de Janeiro,AM
11972,-7.231498,-36.475729,Curitiba,PE
49423,-22.83325,-47.65135,Belo Horizonte,SP
22105,-24.33167,-45.164002,Curitiba,RJ
47233,-29.873874,-50.409042,Rio de Janeiro,RS
95690,-28.3492,-48.349618,Belo Horizonte,SC
66047,-27.375141,-47.321784,Curitiba,SC
70546,-3.735237,-61.400991,Belo Horizonte,AM
96110,-24.268112,-48.609474,Sao Paulo,SP
34768,-3.87745,-45.359336,Rio de Janeiro,MA
59345,-26.167294,-47.770587,Belo Horizonte,PR
98698,-16.205588,-48.304444,Sao Paulo,DF
70584,-3.063156,-61.032175,Rio de Janeiro,AM
91907,-2.542853,-49.051271,Belo Horizonte,PA
68418,-22.268279,-41.507936,Curitiba,RJ
42817,-17.10293,-49.551063,Belo Horizonte,GO
71338,-4.706397,-59.352106,Curitiba,AM
95195,-0.747508,-47.864237,Sao Paulo,PA
71570,-6.523345,-35.777145,Rio de Janeiro,PE
50409,-25.631051,-49.023459,Belo Horizonte,PR
62454,-19.071032,-44.777462,Rio de Janeiro,MG
27248,-12.233583,-40.508975,Sao Paulo,BA
85716,-18.9691,-39.845712,Curitiba,ES
30226,-20.797447,-44.52181,Rio de Janeiro,MG
91350,-2.726034,-49.344184,Curitiba,PA
24158,-18.921133,-39.193782,Belo Horizonte,ES
68830,-28.835835,-47.762818,Curitiba,SC
70688,-2.685582,-47.052505,Rio de Janeiro,PA
46120,-18.594562,-40.504839,Curitiba,ES
66275,-3.296334,-49.460025,Sao Paulo,PA
10369,-3.561657,-40.174279,Sao Paulo,CE
32576,-28.214658,-52.086388,Sao Paulo,RS
77315,-15.921734,-47.613054,Curitiba,GO
22795,-18.241748,-50.109075,Rio de Janeiro,GO
30170,-18.432791,-45.8405,Belo Horizonte,MG
25639,-3.955113,-59.448024,Curitiba,AM
21832,-17.531107,-49.447618,Belo Horizonte,DF
47160,-3.396144,-61.378645,Belo Horizonte,AM
35483,-8.790158,-35.083611,Curitiba,PE
71971,-26.63146,-49.133958,Rio de Janeiro,PR
77319,-28.12439,-49.962194,Sao Paulo,SC
51095,-3.593159,-40.359507,Curitiba,CE
78965,-14.002847,-46.927374,Rio de Janeiro,DF
85063,-3.290287,-61.997962,Sao Paulo,AM
10760,-4.355189,-43.014931,Curitiba,MA
80616,-4.559797,-39.792565,Belo Horizonte,CE
31751,-23.222969,-43.120117,Curitiba,RJ
17006,-26.872114,-48.784969,Rio de Janeiro,PR
60699,-2.240634,-38.717874,Curitiba,CE
26351,-11.714446,-39.510374,Sao Paulo,BA
88636,-6.863229,-36.557696,Belo Horizonte,PE
92793,-7.993029,-34.627427,Curitiba,PE
92828,-3.553667,-45.688983,Belo Horizonte,MA
66366,-21.000744,-40.589243,Belo Horizonte,ES
19748,-27.687649,-48.788211,Belo Horizonte,SC
69579,-23.929094,-46.447247,Sao Paulo,SP
96419,-18.747953,-40.269575,Curitiba,ES
72428,-6.128876,-35.546373,Rio de Janeiro,PE
83879,-8.936573,-34.388126,Curitiba,PE
34393,-21.127046,-40.345639,Rio de Janeiro,ES
25006,-18.040044,-50.042071,Sao Paulo,GO
40669,-15.16473,-45.977461,Rio de Janeiro,DF
70073,-17.367624,-49.725596,Rio de Janeiro,GO
44606,-16.938917,-50.874845,Sao Paulo,GO
26561,-24.142721,-45.278686,Belo Horizonte,SP
88483,-22.0436,-44.676987,Sao Paulo,SP
87673,-19.93445,-42.230054,Belo Horizonte,MG
90982,-6.205173,-34.990832,Curitiba,PE
43177,-14.627216,-39.93496,Rio de Janeiro,BA
83996,-24.865892,-48.114107,Sao Paulo,PR
12519,-15.416703,-49.915817,Rio de Janeiro,GO
87505,-11.218278,-40.213891,Sao Paulo,BA
93540,-29.013006,-49.714675,Belo Horizonte,RS
74605,-23.587749,-51.098974,Curitiba,PR
55218,-17.355471,-49.725819,Rio de Janeiro,GO
46974,-18.441198,-49.42728,Curitiba,GO
23976,-1.877962,-58.74987,Curitiba,AM
58038,-2.88919,-37.600144,Belo Horizonte,CE
53099,-29.627541,-49.755561,Curitiba,RS
12496,-19.193704,-44.405557,Rio de Janeiro,MG
20290,-19.236233,-38.976732,Rio de Janeiro,ES
60473,-21.440883,-42.333688,Rio de Janeiro,MG
26265,-2.290944,-47.806369,Curitiba,PA
85811,-21.257432,-40.630584,Sao Paulo,ES
48508,-16.92194,-48.989402,Rio de Janeiro,DF
27488,-16.765837,-50.427865,Rio de Janeiro,GO
42789,-23.857511,-45.97941,Curitiba,SP
35843,-8.697054,-33.480334,Curitiba,PE
13373,-2.002264,-46.767307,Rio de Janeiro,PA
60220,-19.08949,-44.977958,Belo Horizonte,MG
11768,-8.332096,-36.796258,Belo Horizonte,PE
60416,-5.072192,-38.198352,Belo Horizonte,CE
67616,-19.058253,-45.439944,Rio de Janeiro,MG
10404,-24.22085,-46.826099,Sao Paulo,SP
13308,-13.58206,-37.83402,Belo Horizonte,BA
66820,-14.577822,-49.143718,Rio de Janeiro,DF
71270,-3.306925,-59.77591,Rio de Janeiro,AM
93656,-18.006898,-43.760392,Sao Paulo,MG
67892,-29.549793,-47.645433,Sao Paulo,SC
76413,-25.433791,-47.876792,Rio de Janeiro,SP
22815,-31.032287,-50.589385,Rio de Janeiro,RS
96529,-19.065312,-40.754794,Curitiba,ES
28786,-30.169293,-50.295169,Rio de Janeiro,RS
97019,-28.565649,-49.507802,Rio de Janeiro,RS
73819,-31.895985,-49.637994,Sao Paulo,RS
98800,-2.333011,-61.211675,Sao Paulo,AM
97782,0.338674,-49.855721,Sao Paulo,PA
14366,-16.2809,-48.10818,Sao Paulo,DF
46120,-3.28487,-58.72738,Curitiba,AM
40420,-22.151509,-48.505721,Curitiba,SP
13536,-21.985958,-46.347056,Sao Paulo,SP
81232,-19.11697,-39.868379,Curitiba,ES
82380,-21.701594,-38.950163,Belo Horizonte,ES
88974,-21.318625,-43.279426,Rio de Janeiro,RJ
81101,-28.348143,-50.08675,Belo Horizonte,RS
81985,-0.781273,-48.378028,Curitiba,PA
60962,-14.755003,-47.303293,Sao Paulo,DF
20998,-26.309344,-47.932211,Rio de Janeiro,PR
29074,-25.309134,-49.588519,Sao Paulo,PR
91246,-13.869973,-46.874381,Rio de Janeiro,DF
85570,-25.916894,-47.776204,Sao Paulo,SC
99293,-9.80827,-35.731688,Belo Horizonte,PE
88539,-8.148504,-35.479998,Sao Paulo,PE
98318,-31.728329,-51.70666,Curitiba,RS
98639,-21.145988,-43.881445,Sao Paulo,RJ
93747,-3.594803,-36.658683,Sao Paulo,CE
83786,-24.195219,-47.509961,Sao Paulo,SP
54575,-27.786798,-46.913941,Curitiba,SC
48537,-1.023081,-49.216808,Belo Horizonte,PA
88024,-1.943224,-59.777412,Sao Paulo,AM
80901,-23.558105,-46.388818,Rio de Janeiro,SP
81366,-25.623429,-48.214198,Belo Horizonte,SC
30498,-15.44586,-49.902475,Rio de Janeiro,GO
89397,-4.764997,-59.059817,Belo Horizonte,AM
93186,-23.867919,-41.742371,Sao Paulo,RJ
93076,-22.146072,-45.892893,Sao Paulo,SP
10728,-28.73786,-49.011423,Sao Paulo,SC
47788,-3.756064,-45.26832,Rio de Janeiro,MA
50797,-24.160228,-43.508673,Rio de Janeiro,RJ
52807,-2.208067,-59.896606,Curitiba,AM
91816,-27.15472,-50.598692,Curitiba,PR
36930,-14.719226,-48.701095,Belo Horizonte,GO
65295,-23.104925,-41.34563,Sao Paulo,RJ
89653,-15.738645,-46.688297,Rio de Janeiro,DF
61993,-23.771365,-45.088702,Sao Paulo,SP
17695,-19.966493,-39.292314,Sao Paulo,ES
37582,-18.845028,-43.598867,Sao Paulo,MG
53119,-31.494812,-51.924001,Belo Horizonte,RS
51948,-29.524362,-50.457399,Sao Paulo,SC
43544,-15.134952,-46.122248,Rio de Janeiro,DF
65376,-9.123404,-33.966825,Belo Horizonte,PE
57509,-7.826544,-34.635172,Sao Paulo,PE
18981,-11.650738,-38.212918,Rio de Janeiro,BA
44546,0.308973,-46.60714,Rio de Janeiro,PA
98991,-18.952431,-45.597468,Sao Paulo,MG
22542,-24.70131,-47.467212,Curitiba,PR
84268,-18.259018,-45.126518,Sao Paulo,MG
64001,-11.386905,-39.863702,Sao Paulo,BA
61145,-9.736106,-36.730766,Sao Paulo,PE
