order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_004290,1,debit_card,3,255.33
ORD_004291,1,voucher,3,164.46
ORD_004292,1,boleto,2,341.62
ORD_004293,1,voucher,1,164.43
ORD_004294,1,voucher,6,168.04
ORD_004295,1,boleto,1,256.58
ORD_004296,1,boleto,1,274.25
ORD_004297,1,credit_card,1,238.46
ORD_004298,1,credit_card,1,88.34
ORD_004299,1,voucher,1,109.08
ORD_004300,1,debit_card,12,247.2
ORD_004301,1,debit_card,12,62.51
ORD_004302,1,debit_card,3,39.03
ORD_004303,1,boleto,2,619.02
ORD_004304,1,boleto,2,191.36
ORD_004305,1,voucher,3,151.7
ORD_004306,1,voucher,2,207.85
ORD_004307,1,debit_card,2,60.89
ORD_004308,1,credit_card,6,452.04
ORD_004309,1,voucher,6,226.32
ORD_004310,1,voucher,2,85.81
ORD_004311,1,voucher,2,139.24
ORD_004312,1,debit_card,1,154.37
ORD_004313,1,voucher,1,91.07
ORD_004314,1,debit_card,2,140.0
ORD_004315,1,boleto,2,65.39
ORD_004316,1,credit_card,6,193.7
ORD_004317,1,debit_card,1,613.43
ORD_004318,1,voucher,1,85.91
ORD_004319,1,debit_card,12,257.51
ORD_004320,1,debit_card,1,57.98
ORD_004321,1,boleto,1,162.39
ORD_004322,1,voucher,3,122.93
ORD_004323,1,debit_card,2,110.42
ORD_004324,1,voucher,1,73.2
ORD_004325,1,voucher,3,210.6
ORD_004326,1,credit_card,1,86.77
ORD_004327,1,voucher,1,37.25
ORD_004328,1,debit_card,1,183.95
ORD_004329,1,credit_card,1,79.71
ORD_004330,1,credit_card,12,139.27
ORD_004331,1,credit_card,2,569.56
ORD_004332,1,debit_card,1,130.38
ORD_004333,1,boleto,12,37.42
ORD_004334,1,credit_card,1,317.55
ORD_004335,1,voucher,12,99.23
ORD_004336,1,debit_card,1,118.16
ORD_004337,1,voucher,1,199.67
ORD_004338,1,voucher,3,145.43
ORD_004339,1,credit_card,12,144.33
ORD_004340,1,boleto,3,44.91
ORD_004341,1,voucher,1,532.39
ORD_004342,1,credit_card,1,233.99
ORD_004343,1,boleto,2,134.6
ORD_004344,1,boleto,1,224.92
ORD_004345,1,voucher,2,187.3
ORD_004346,1,credit_card,6,108.87
ORD_004347,1,boleto,12,87.13
ORD_004348,1,voucher,2,59.58
ORD_004349,1,credit_card,3,247.05
ORD_004350,1,credit_card,1,46.94
ORD_004351,1,voucher,1,177.63
ORD_004352,1,credit_card,3,27.39
ORD_004353,1,boleto,1,196.55
ORD_004354,1,credit_card,6,235.24
ORD_004355,1,debit_card,3,146.24
ORD_004356,1,debit_card,1,57.75
ORD_004357,1,debit_card,3,205.54
ORD_004358,1,debit_card,1,128.61
ORD_004359,1,credit_card,3,88.46
ORD_004360,1,boleto,3,126.44
ORD_004361,1,credit_card,3,519.59
ORD_004362,1,credit_card,2,139.38
ORD_004363,1,debit_card,1,117.54
ORD_004364,1,boleto,3,29.74
ORD_004365,1,debit_card,2,124.22
ORD_004366,1,debit_card,1,755.24
ORD_004367,1,voucher,2,206.45
ORD_004368,1,voucher,1,393.66
ORD_004369,1,voucher,1,79.4
ORD_004370,1,debit_card,1,145.32
ORD_004371,1,voucher,2,339.95
ORD_004372,1,boleto,6,202.48
ORD_004373,1,credit_card,2,597.42
ORD_004374,1,boleto,1,36.89
ORD_004375,1,boleto,6,98.97
ORD_004376,1,boleto,3,151.64
ORD_004377,1,boleto,12,721.33
ORD_004378,1,debit_card,12,82.27
ORD_004379,1,credit_card,6,194.62
ORD_004380,1,boleto,12,89.45
ORD_004381,1,credit_card,6,41.47
ORD_004382,1,credit_card,12,253.44
ORD_004383,1,voucher,2,106.67
ORD_004384,1,debit_card,12,177.91
ORD_004385,1,credit_card,1,71.69
ORD_004386,1,debit_card,1,31.67
ORD_004387,1,voucher,2,189.04
ORD_004388,1,credit_card,1,28.03
ORD_004389,1,debit_card,3,245.72
ORD_004390,1,boleto,6,240.59
ORD_004391,1,debit_card,1,185.83
ORD_004392,1,boleto,1,159.24
ORD_004393,1,debit_card,3,51.02
ORD_004394,1,credit_card,3,118.77
ORD_004395,1,debit_card,2,109.01
ORD_004396,1,voucher,3,104.21
ORD_004397,1,voucher,1,146.12
ORD_004398,1,voucher,3,77.89
ORD_004399,1,debit_card,2,379.93
ORD_004400,1,voucher,1,593.62
ORD_004401,1,debit_card,2,457.8
ORD_004402,1,voucher,1,474.78
ORD_004403,1,voucher,1,305.48
ORD_004404,1,boleto,1,226.95
ORD_004405,1,credit_card,2,97.83
ORD_004406,1,boleto,2,130.85
ORD_004407,1,voucher,12,141.39
ORD_004408,1,credit_card,12,246.36
ORD_004409,1,voucher,1,158.65
ORD_004410,1,credit_card,2,52.71
ORD_004411,1,credit_card,12,67.17
ORD_004412,1,debit_card,1,79.84
ORD_004413,1,boleto,12,366.78
ORD_004414,1,debit_card,1,79.63
ORD_004415,1,debit_card,3,296.89
ORD_004416,1,debit_card,6,23.83
ORD_004417,1,boleto,1,126.16
ORD_004418,1,debit_card,12,413.01
ORD_004419,1,credit_card,3,104.37
ORD_004420,1,boleto,1,190.4
ORD_004421,1,credit_card,1,312.88
ORD_004422,1,credit_card,1,138.72
ORD_004423,1,boleto,12,71.64
ORD_004424,1,credit_card,6,369.99
ORD_004425,1,credit_card,3,62.54
ORD_004426,1,credit_card,1,133.29
ORD_004427,1,voucher,6,29.01
ORD_004428,1,credit_card,2,153.64
ORD_004429,1,boleto,12,188.09
ORD_004430,1,boleto,1,181.18
ORD_004431,1,boleto,6,79.8
ORD_004432,1,voucher,1,71.4
ORD_004433,1,boleto,6,113.66
ORD_004434,1,voucher,2,74.89
ORD_004435,1,debit_card,2,110.23
ORD_004436,1,credit_card,1,140.02
ORD_004437,1,voucher,1,74.49
ORD_004438,1,voucher,1,238.37
ORD_004439,1,credit_card,1,181.27
ORD_004440,1,boleto,1,68.07
ORD_004441,1,credit_card,12,66.88
ORD_004442,1,voucher,6,217.82
ORD_004443,1,debit_card,1,69.5
ORD_004444,1,boleto,1,650.17
ORD_004445,1,credit_card,1,277.08
ORD_004446,1,boleto,1,156.44
ORD_004447,1,debit_card,1,555.42
ORD_004448,1,debit_card,2,291.82
ORD_004449,1,boleto,1,373.77
ORD_004450,1,voucher,12,109.09
ORD_004451,1,debit_card,1,114.96
ORD_004452,1,voucher,6,160.1
ORD_004453,1,debit_card,6,118.71
ORD_004454,1,credit_card,12,119.9
ORD_004455,1,credit_card,12,142.73
ORD_004456,1,debit_card,2,131.22
ORD_004457,1,boleto,12,253.01
ORD_004458,1,debit_card,12,123.73
ORD_004459,1,debit_card,2,461.49
ORD_004460,1,voucher,2,387.76
ORD_004461,1,debit_card,3,441.97
ORD_004462,1,debit_card,2,176.47
ORD_004463,1,voucher,12,164.67
ORD_004464,1,debit_card,1,124.21
ORD_004465,1,debit_card,12,158.49
ORD_004466,1,debit_card,12,486.11
ORD_004467,1,credit_card,12,191.98
ORD_004468,1,debit_card,3,205.68
ORD_004469,1,debit_card,1,117.4
ORD_004470,1,debit_card,6,757.31
ORD_004471,1,voucher,6,185.66
ORD_004472,1,debit_card,1,324.07
ORD_004473,1,voucher,1,88.01
ORD_004474,1,debit_card,1,51.71
ORD_004475,1,voucher,12,100.21
ORD_004476,1,debit_card,1,367.0
ORD_004477,1,voucher,12,267.2
ORD_004478,1,credit_card,1,125.62
ORD_004479,1,debit_card,1,251.44
ORD_004480,1,boleto,1,90.14
ORD_004481,1,credit_card,6,386.19
ORD_004482,1,debit_card,1,166.18
ORD_004483,1,boleto,3,39.3
ORD_004484,1,voucher,1,251.96
ORD_004485,1,credit_card,12,160.27
ORD_004486,1,boleto,2,257.48
ORD_004487,1,boleto,1,97.01
ORD_004488,1,debit_card,2,144.02
ORD_004489,1,boleto,1,187.99
ORD_004490,1,credit_card,3,226.03
ORD_004491,1,boleto,2,60.58
ORD_004492,1,boleto,1,120.56
ORD_004493,1,boleto,3,56.71
ORD_004494,1,credit_card,1,95.94
ORD_004495,1,voucher,12,118.34
ORD_004496,1,credit_card,3,364.18
ORD_004497,1,debit_card,2,100.65
ORD_004498,1,boleto,1,87.17
ORD_004499,1,voucher,3,187.72
ORD_004500,1,debit_card,2,110.84
ORD_004501,1,voucher,3,236.01
ORD_004502,1,debit_card,3,103.43
ORD_004503,1,credit_card,3,163.21
ORD_004504,1,credit_card,3,241.23
ORD_004505,1,credit_card,1,404.61
ORD_004506,1,boleto,12,108.81
ORD_004507,1,boleto,12,109.92
ORD_004508,1,voucher,3,81.8
ORD_004509,1,voucher,1,169.72
ORD_004510,1,voucher,6,96.57
ORD_004511,1,boleto,1,226.5
ORD_004512,1,voucher,1,66.56
ORD_004513,1,voucher,3,123.41
ORD_004514,1,voucher,6,119.5
ORD_004515,1,voucher,6,68.05
ORD_004516,1,credit_card,1,440.68
ORD_004517,1,debit_card,1,53.88
ORD_004518,1,voucher,12,106.34
ORD_004519,1,boleto,1,89.58
ORD_004520,1,voucher,2,250.33
ORD_004521,1,boleto,1,43.67
ORD_004522,1,debit_card,1,163.94
ORD_004523,1,credit_card,1,119.11
ORD_004524,1,credit_card,1,101.5
ORD_004525,1,debit_card,1,157.17
ORD_004526,1,debit_card,1,214.67
ORD_004527,1,debit_card,1,60.21
ORD_004528,1,voucher,1,62.08
ORD_004529,1,debit_card,1,496.44
ORD_004530,1,credit_card,6,94.02
ORD_004531,1,boleto,6,77.33
ORD_004532,1,debit_card,1,73.45
ORD_004533,1,voucher,6,251.01
ORD_004534,1,debit_card,1,211.87
ORD_004535,1,boleto,2,386.31
ORD_004536,1,credit_card,1,194.28
ORD_004537,1,credit_card,1,112.62
ORD_004538,1,boleto,1,175.32
ORD_004539,1,boleto,1,87.01
ORD_004540,1,boleto,12,218.73
ORD_004541,1,boleto,6,110.65
ORD_004542,1,credit_card,1,219.7
ORD_004543,1,boleto,1,114.59
ORD_004544,1,boleto,1,177.12
ORD_004545,1,credit_card,1,182.47
ORD_004546,1,debit_card,2,221.09
ORD_004547,1,credit_card,2,309.27
ORD_004548,1,debit_card,2,98.64
ORD_004549,1,debit_card,1,119.62
ORD_004550,1,debit_card,3,189.21
ORD_004551,1,credit_card,1,273.32
ORD_004552,1,debit_card,12,99.09
ORD_004553,1,credit_card,6,37.56
ORD_004554,1,debit_card,12,205.03
ORD_004555,1,credit_card,6,86.4
ORD_004556,1,voucher,1,264.38
ORD_004557,1,boleto,1,114.55
ORD_004558,1,voucher,2,131.69
ORD_004559,1,credit_card,6,81.86
ORD_004560,1,debit_card,2,185.96
ORD_004561,1,credit_card,1,90.29
ORD_004562,1,debit_card,1,133.73
ORD_004563,1,voucher,2,69.97
ORD_004564,1,boleto,1,312.45
ORD_004565,1,boleto,3,81.61
ORD_004566,1,boleto,1,199.44
ORD_004567,1,voucher,3,66.23
ORD_004568,1,debit_card,2,120.79
ORD_004569,1,voucher,6,210.86
ORD_004570,1,boleto,1,124.22
ORD_004571,1,voucher,6,659.86
ORD_004572,1,boleto,12,311.55
ORD_004573,1,credit_card,2,73.04
ORD_004574,1,voucher,1,306.33
ORD_004575,1,credit_card,6,229.34
ORD_004576,1,voucher,1,70.37
ORD_004577,1,credit_card,3,340.92
ORD_004578,1,credit_card,2,108.79
ORD_004579,1,debit_card,2,31.42
ORD_004580,1,credit_card,1,62.16
ORD_004581,1,voucher,1,37.45
ORD_004582,1,debit_card,2,253.31
ORD_004583,1,boleto,1,64.75
ORD_004584,1,credit_card,1,472.69
ORD_004585,1,boleto,3,114.77
ORD_004586,1,boleto,1,140.27
ORD_004587,1,voucher,3,77.08
ORD_004588,1,credit_card,1,246.31
ORD_004589,1,debit_card,1,65.15
ORD_004590,1,credit_card,2,119.81
ORD_004591,1,credit_card,1,87.94
ORD_004592,1,credit_card,2,88.89
ORD_004593,1,credit_card,1,208.48
ORD_004594,1,debit_card,1,157.09
ORD_004595,1,credit_card,1,71.82
ORD_004596,1,debit_card,6,126.39
ORD_004597,1,debit_card,1,224.36
ORD_004598,1,voucher,12,108.88
ORD_004599,1,debit_card,1,204.31
ORD_004600,1,voucher,1,108.46
ORD_004601,1,boleto,6,77.11
ORD_004602,1,debit_card,3,191.1
ORD_004603,1,boleto,6,46.33
ORD_004604,1,debit_card,2,98.7
ORD_004605,1,voucher,1,752.66
ORD_004606,1,debit_card,1,125.46
ORD_004607,1,debit_card,2,505.0
ORD_004608,1,debit_card,3,330.93
ORD_004609,1,credit_card,2,139.2
ORD_004610,1,debit_card,1,61.3
ORD_004611,1,boleto,6,148.67
ORD_004612,1,voucher,3,106.27
ORD_004613,1,credit_card,1,439.06
ORD_004614,1,boleto,12,89.98
ORD_004615,1,credit_card,1,307.78
ORD_004616,1,boleto,6,42.62
ORD_004617,1,boleto,1,370.8
ORD_004618,1,boleto,12,466.96
ORD_004619,1,credit_card,2,308.46
ORD_004620,1,voucher,1,45.14
ORD_004621,1,debit_card,1,86.49
ORD_004622,1,credit_card,2,511.5
ORD_004623,1,credit_card,2,239.86
ORD_004624,1,voucher,2,373.79
ORD_004625,1,credit_card,1,92.96
ORD_004626,1,debit_card,2,319.11
ORD_004627,1,credit_card,3,389.67
ORD_004628,1,debit_card,6,130.71
ORD_004629,1,boleto,12,70.75
ORD_004630,1,credit_card,6,199.15
ORD_004631,1,credit_card,1,222.95
ORD_004632,1,credit_card,1,279.57
ORD_004633,1,voucher,1,210.22
ORD_004634,1,debit_card,2,277.52
ORD_004635,1,boleto,3,214.97
ORD_004636,1,voucher,3,112.14
ORD_004637,1,voucher,2,88.9
ORD_004638,1,credit_card,3,349.41
ORD_004639,1,credit_card,1,152.36
ORD_004640,1,boleto,3,281.61
ORD_004641,1,boleto,1,326.54
ORD_004642,1,boleto,1,411.38
ORD_004643,1,credit_card,1,131.93
ORD_004644,1,boleto,6,929.59
ORD_004645,1,boleto,1,186.75
ORD_004646,1,boleto,1,98.05
ORD_004647,1,credit_card,12,335.03
ORD_004648,1,boleto,2,160.94
ORD_004649,1,debit_card,1,239.59
ORD_004650,1,voucher,1,335.94
ORD_004651,1,boleto,1,122.98
ORD_004652,1,voucher,1,116.29
ORD_004653,1,debit_card,6,334.88
ORD_004654,1,credit_card,6,505.27
ORD_004655,1,voucher,12,110.86
ORD_004656,1,credit_card,1,436.87
ORD_004657,1,boleto,2,255.12
ORD_004658,1,voucher,2,101.99
ORD_004659,1,credit_card,1,435.56
ORD_004660,1,debit_card,2,207.17
ORD_004661,1,credit_card,1,405.67
ORD_004662,1,credit_card,1,133.29
ORD_004663,1,voucher,6,344.53
ORD_004664,1,credit_card,1,190.37
ORD_004665,1,boleto,6,92.61
ORD_004666,1,debit_card,1,481.56
ORD_004667,1,credit_card,2,50.77
ORD_004668,1,voucher,3,49.36
ORD_004669,1,voucher,6,79.42
ORD_004670,1,credit_card,6,281.6
ORD_004671,1,boleto,1,351.78
ORD_004672,1,voucher,3,134.29
ORD_004673,1,voucher,1,199.97
ORD_004674,1,boleto,1,306.11
ORD_004675,1,credit_card,1,143.8
ORD_004676,1,debit_card,1,50.22
ORD_004677,1,debit_card,1,182.09
ORD_004678,1,voucher,1,173.67
ORD_004679,1,boleto,3,401.02
ORD_004680,1,debit_card,6,197.82
ORD_004681,1,boleto,1,559.44
ORD_004682,1,boleto,3,274.35
ORD_004683,1,debit_card,6,139.09
ORD_004684,1,credit_card,1,118.17
ORD_004685,1,voucher,12,267.63
ORD_004686,1,boleto,2,86.97
ORD_004687,1,debit_card,3,354.73
ORD_004688,1,credit_card,1,68.14
ORD_004689,1,voucher,2,95.15
ORD_004690,1,voucher,3,66.71
ORD_004691,1,voucher,2,198.89
ORD_004692,1,credit_card,6,63.61
ORD_004693,1,credit_card,1,87.63
ORD_004694,1,boleto,6,277.58
ORD_004695,1,debit_card,6,172.62
ORD_004696,1,voucher,1,620.26
ORD_004697,1,voucher,1,354.72
ORD_004698,1,debit_card,1,64.52
ORD_004699,1,debit_card,2,180.72
ORD_004700,1,credit_card,1,187.55
ORD_004701,1,credit_card,1,404.06
ORD_004702,1,boleto,6,431.53
ORD_004703,1,debit_card,1,318.47
ORD_004704,1,debit_card,3,107.51
ORD_004705,1,credit_card,2,141.69
ORD_004706,1,voucher,6,231.24
ORD_004707,1,voucher,2,312.03
ORD_004708,1,boleto,12,51.09
ORD_004709,1,debit_card,2,79.25
ORD_004710,1,debit_card,3,129.46
ORD_004711,1,credit_card,12,126.63
ORD_004712,1,voucher,3,480.41
ORD_004713,1,voucher,3,579.46
ORD_004714,1,debit_card,1,80.0
ORD_004715,1,boleto,1,58.73
ORD_004716,1,boleto,1,241.12
ORD_004717,1,voucher,2,260.54
ORD_004718,1,debit_card,6,67.58
ORD_004719,1,voucher,1,201.6
ORD_004720,1,debit_card,1,52.82
ORD_004721,1,debit_card,2,185.08
ORD_004722,1,boleto,1,239.76
ORD_004723,1,voucher,2,85.27
ORD_004724,1,debit_card,12,408.96
ORD_004725,1,credit_card,3,67.07
ORD_004726,1,boleto,3,2073.77
ORD_004727,1,debit_card,2,127.71
ORD_004728,1,credit_card,3,440.61
ORD_004729,1,credit_card,3,248.4
ORD_004730,1,debit_card,1,198.86
ORD_004731,1,boleto,6,21.72
ORD_004732,1,voucher,6,87.17
ORD_004733,1,credit_card,1,107.33
ORD_004734,1,debit_card,6,195.38
ORD_004735,1,voucher,1,152.35
ORD_004736,1,boleto,1,314.71
ORD_004737,1,boleto,3,134.5
ORD_004738,1,credit_card,6,119.17
ORD_004739,1,voucher,1,606.27
ORD_004740,1,credit_card,3,194.42
ORD_004741,1,debit_card,6,205.91
ORD_004742,1,credit_card,6,353.66
ORD_004743,1,debit_card,1,274.41
ORD_004744,1,debit_card,3,254.13
ORD_004745,1,boleto,3,110.41
ORD_004746,1,voucher,3,70.64
ORD_004747,1,boleto,2,52.59
ORD_004748,1,credit_card,1,329.5
ORD_004749,1,debit_card,1,163.93
ORD_004750,1,credit_card,3,45.66
ORD_004751,1,boleto,6,112.42
ORD_004752,1,credit_card,6,190.35
ORD_004753,1,debit_card,1,106.01
ORD_004754,1,boleto,3,177.93
ORD_004755,1,voucher,1,133.35
ORD_004756,1,boleto,1,140.34
ORD_004757,1,debit_card,3,159.16
ORD_004758,1,debit_card,1,288.92
ORD_004759,1,credit_card,1,127.17
ORD_004760,1,boleto,3,466.9
ORD_004761,1,boleto,1,126.02
ORD_004762,1,debit_card,2,126.96
ORD_004763,1,credit_card,6,329.53
ORD_004764,1,credit_card,1,182.64
ORD_004765,1,voucher,3,184.02
ORD_004766,1,debit_card,1,87.52
ORD_004767,1,debit_card,3,61.0
ORD_004768,1,voucher,6,124.46
ORD_004769,1,boleto,2,287.56
ORD_004770,1,boleto,1,107.85
ORD_004771,1,voucher,6,167.32
ORD_004772,1,voucher,3,59.43
ORD_004773,1,boleto,2,99.18
ORD_004774,1,boleto,3,160.97
ORD_004775,1,boleto,1,108.17
ORD_004776,1,credit_card,12,106.05
ORD_004777,1,boleto,1,461.93
ORD_004778,1,debit_card,1,119.66
ORD_004779,1,boleto,6,235.7
ORD_004780,1,boleto,1,159.89
ORD_004781,1,debit_card,1,48.39
ORD_004782,1,debit_card,2,99.93
ORD_004783,1,voucher,3,158.48
ORD_004784,1,debit_card,1,55.28
ORD_004785,1,voucher,6,627.68
ORD_004786,1,voucher,2,52.34
ORD_004787,1,boleto,1,407.01
ORD_004788,1,debit_card,2,102.95
ORD_004789,1,boleto,1,80.83
ORD_004790,1,credit_card,1,73.12
ORD_004791,1,boleto,2,63.85
ORD_004792,1,voucher,3,93.89
ORD_004793,1,debit_card,1,58.14
ORD_004794,1,boleto,12,209.67
ORD_004795,1,debit_card,2,168.93
ORD_004796,1,credit_card,1,276.77
ORD_004797,1,debit_card,2,592.69
ORD_004798,1,voucher,6,380.33
ORD_004799,1,credit_card,1,55.37
ORD_004800,1,debit_card,6,251.14
ORD_004801,1,credit_card,2,406.61
ORD_004802,1,voucher,2,49.37
ORD_004803,1,voucher,6,155.1
ORD_004804,1,credit_card,2,81.37
ORD_004805,1,voucher,2,146.28
ORD_004806,1,credit_card,6,148.25
ORD_004807,1,voucher,12,301.99
ORD_004808,1,boleto,6,71.77
ORD_004809,1,debit_card,12,284.42
ORD_004810,1,boleto,6,401.38
ORD_004811,1,voucher,6,466.82
ORD_004812,1,debit_card,1,268.05
ORD_004813,1,credit_card,12,73.59
ORD_004814,1,boleto,1,60.03
ORD_004815,1,voucher,2,124.91
ORD_004816,1,debit_card,1,94.6
ORD_004817,1,voucher,1,130.51
ORD_004818,1,debit_card,3,78.15
ORD_004819,1,debit_card,1,167.63
ORD_004820,1,voucher,1,272.39
ORD_004821,1,credit_card,2,56.34
ORD_004822,1,credit_card,1,250.8
ORD_004823,1,debit_card,1,424.0
ORD_004824,1,debit_card,6,65.92
ORD_004825,1,voucher,1,323.56
ORD_004826,1,voucher,1,117.99
ORD_004827,1,voucher,6,218.46
ORD_004828,1,debit_card,1,62.51
ORD_004829,1,credit_card,6,527.0
ORD_004830,1,boleto,1,172.22
ORD_004831,1,boleto,1,211.92
ORD_004832,1,voucher,2,178.27
ORD_004833,1,boleto,1,339.32
ORD_004834,1,credit_card,6,118.39
ORD_004835,1,credit_card,12,272.17
ORD_004836,1,debit_card,1,54.18
ORD_004837,1,debit_card,1,184.27
ORD_004838,1,voucher,6,64.04
ORD_004839,1,boleto,12,141.34
ORD_004840,1,voucher,3,101.04
ORD_004841,1,boleto,12,57.72
ORD_004842,1,debit_card,1,171.76
ORD_004843,1,debit_card,6,88.34
ORD_004844,1,boleto,2,213.05
ORD_004845,1,voucher,1,89.41
ORD_004846,1,credit_card,2,143.41
ORD_004847,1,debit_card,1,44.52
ORD_004848,1,boleto,2,288.33
ORD_004849,1,debit_card,2,101.15
ORD_004850,1,credit_card,6,102.53
ORD_004851,1,debit_card,2,341.34
ORD_004852,1,voucher,2,99.72
ORD_004853,1,credit_card,1,159.61
ORD_004854,1,credit_card,6,85.81
ORD_004855,1,debit_card,2,324.87
ORD_004856,1,credit_card,6,95.11
ORD_004857,1,credit_card,6,240.43
ORD_004858,1,debit_card,2,266.9
ORD_004859,1,credit_card,1,122.9
ORD_004860,1,debit_card,2,110.74
ORD_004861,1,credit_card,1,317.24
ORD_004862,1,boleto,1,465.03
ORD_004863,1,boleto,2,247.92
ORD_004864,1,credit_card,1,294.04
ORD_004865,1,boleto,3,50.69
ORD_004866,1,credit_card,1,259.95
ORD_004867,1,voucher,2,48.23
ORD_004868,1,voucher,2,104.23
ORD_004869,1,voucher,2,360.85
ORD_004870,1,debit_card,6,110.94
ORD_004871,1,debit_card,3,255.05
ORD_004872,1,credit_card,6,222.05
ORD_004873,1,credit_card,6,450.89
ORD_004874,1,voucher,1,73.53
ORD_004875,1,debit_card,1,547.47
ORD_004876,1,boleto,1,251.48
ORD_004877,1,debit_card,2,395.34
ORD_004878,1,credit_card,1,212.89
ORD_004879,1,voucher,12,627.03
ORD_004880,1,voucher,2,89.12
ORD_004881,1,credit_card,1,50.28
ORD_004882,1,debit_card,1,120.58
ORD_004883,1,boleto,1,197.47
ORD_004884,1,credit_card,6,121.8
ORD_004885,1,boleto,3,132.48
ORD_004886,1,credit_card,6,688.48
ORD_004887,1,credit_card,1,146.27
ORD_004888,1,credit_card,2,458.43
ORD_004889,1,credit_card,6,128.73
ORD_004890,1,credit_card,3,102.02
ORD_004891,1,voucher,3,39.62
ORD_004892,1,debit_card,1,476.77
ORD_004893,1,debit_card,3,225.9
ORD_004894,1,debit_card,3,94.1
ORD_004895,1,debit_card,6,704.63
ORD_004896,1,credit_card,3,101.78
ORD_004897,1,credit_card,3,146.18
ORD_004898,1,voucher,6,146.9
ORD_004899,1,voucher,6,423.59
ORD_004900,1,voucher,3,161.05
ORD_004901,1,credit_card,2,145.39
ORD_004902,1,boleto,1,151.98
ORD_004903,1,boleto,1,426.26
ORD_004904,1,debit_card,3,47.14
ORD_004905,1,boleto,12,453.53
ORD_004906,1,debit_card,1,23.83
ORD_004907,1,credit_card,1,295.27
ORD_004908,1,debit_card,2,106.18
ORD_004909,1,credit_card,6,94.36
ORD_004910,1,voucher,1,82.17
ORD_004911,1,boleto,6,137.33
ORD_004912,1,boleto,1,209.97
ORD_004913,1,voucher,2,351.44
ORD_004914,1,debit_card,2,57.4
ORD_004915,1,credit_card,1,582.9
ORD_004916,1,credit_card,2,337.18
ORD_004917,1,credit_card,1,63.38
ORD_004918,1,credit_card,12,72.3
ORD_004919,1,credit_card,1,151.9
ORD_004920,1,debit_card,6,96.85
ORD_004921,1,credit_card,1,98.73
ORD_004922,1,credit_card,2,96.55
ORD_004923,1,voucher,12,88.91
ORD_004924,1,credit_card,1,166.45
ORD_004925,1,debit_card,2,448.63
ORD_004926,1,voucher,2,180.76
ORD_004927,1,boleto,3,118.76
ORD_004928,1,debit_card,1,130.95
ORD_004929,1,debit_card,6,135.45
ORD_004930,1,debit_card,1,51.07
ORD_004931,1,credit_card,12,141.22
ORD_004932,1,credit_card,6,153.72
ORD_004933,1,voucher,1,54.48
ORD_004934,1,voucher,3,138.9
ORD_004935,1,boleto,1,829.04
ORD_004936,1,voucher,6,183.26
ORD_004937,1,credit_card,1,69.58
ORD_004938,1,voucher,1,170.33
ORD_004939,1,credit_card,1,130.1
ORD_004940,1,debit_card,1,157.93
ORD_004941,1,credit_card,1,107.2
ORD_004942,1,boleto,12,124.96
ORD_004943,1,debit_card,1,84.35
ORD_004944,1,voucher,1,143.54
ORD_004945,1,voucher,1,426.29
ORD_004946,1,voucher,2,271.89
ORD_004947,1,voucher,1,130.58
ORD_004948,1,voucher,2,333.24
ORD_004949,1,debit_card,3,50.12
ORD_004950,1,credit_card,1,607.18
ORD_004951,1,debit_card,2,136.34
ORD_004952,1,boleto,6,126.52
ORD_004953,1,voucher,1,125.64
ORD_004954,1,credit_card,1,42.56
ORD_004955,1,boleto,3,71.48
ORD_004956,1,boleto,3,105.14
ORD_004957,1,debit_card,1,370.09
ORD_004958,1,credit_card,2,146.9
ORD_004959,1,boleto,1,56.26
ORD_004960,1,debit_card,12,550.42
ORD_004961,1,debit_card,3,109.37
ORD_004962,1,boleto,1,174.1
ORD_004963,1,credit_card,3,52.16
ORD_004964,1,debit_card,1,320.21
ORD_004965,1,credit_card,1,156.46
ORD_004966,1,boleto,1,134.2
ORD_004967,1,boleto,12,274.68
ORD_004968,1,debit_card,2,84.69
ORD_004969,1,credit_card,1,99.36
ORD_004970,1,boleto,1,83.21
ORD_004971,1,credit_card,1,67.92
ORD_004972,1,boleto,6,204.96
ORD_004973,1,voucher,2,90.62
ORD_004974,1,voucher,1,332.35
ORD_004975,1,credit_card,2,65.43
ORD_004976,1,voucher,1,106.4
ORD_004977,1,voucher,2,302.68
ORD_004978,1,credit_card,12,391.5
ORD_004979,1,boleto,12,106.11
ORD_004980,1,voucher,12,62.27
ORD_004981,1,debit_card,1,126.97
ORD_004982,1,credit_card,1,380.85
ORD_004983,1,voucher,6,120.77
ORD_004984,1,boleto,1,153.13
ORD_004985,1,boleto,1,507.89
ORD_004986,1,boleto,3,101.57
ORD_004987,1,boleto,2,218.34
ORD_004988,1,debit_card,6,101.55
ORD_004989,1,boleto,1,142.38
ORD_004990,1,credit_card,2,66.91
ORD_004991,1,voucher,6,226.34
ORD_004992,1,credit_card,1,61.05
ORD_004993,1,boleto,2,824.77
ORD_004994,1,voucher,3,84.89
ORD_004995,1,voucher,3,275.67
ORD_004996,1,debit_card,2,225.21
ORD_004997,1,credit_card,3,279.02
ORD_004998,1,debit_card,6,109.41
ORD_004999,1,voucher,6,148.82
ORD_005000,1,boleto,12,56.7
ORD_005001,1,voucher,3,102.88
ORD_005002,1,voucher,6,27.4
ORD_005003,1,debit_card,1,150.95
ORD_005004,1,credit_card,1,208.06
